Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Value
0,1,0,1,30,1,2,1,0,0,0,2,2,2,0,1,2,101.3,2570,2440,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,1,20.0,1587,2411,0
0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,506,5913,0
0,1,0,0,57,1,0,0,2,0,2,2,2,0,2,0,0,69.85,3419,4759,0
0,0,1,0,58,1,0,0,2,2,0,0,2,0,0,1,1,65.25,3251,5912,0
0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.8,6077,5336,0
0,0,1,1,44,1,0,2,1,1,1,1,1,1,0,0,3,19.6,5918,5584,0
1,0,0,1,27,1,0,2,1,1,1,1,1,1,1,0,1,20.05,4586,2400,0
0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,2,49.4,3482,2907,0
0,1,1,0,25,1,0,1,0,2,2,0,0,2,0,0,0,88.4,1810,4849,0
0,0,1,1,57,1,2,1,0,2,0,0,2,2,0,1,2,100.6,4648,6351,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.45,2107,4788,0
0,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.3,539,4574,0
0,0,1,0,65,1,2,1,0,2,2,2,2,2,2,1,0,107.65,5560,4193,0
0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,4683,4518,0
0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,392,2845,0
1,0,1,0,71,1,2,1,2,2,2,0,2,2,1,1,2,109.6,5938,4564,0
0,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,75.15,4396,4216,0
0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,4406,5127,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.1,5503,2475,0
0,0,1,1,72,1,2,1,0,2,2,2,0,2,2,1,0,98.65,5589,4616,0
0,0,1,1,64,1,2,1,0,2,2,2,2,2,1,1,2,111.45,5650,5129,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,114.9,6205,4589,0
0,0,0,0,29,1,2,1,0,0,2,0,2,2,0,0,0,100.55,2485,4847,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,2,1,3,20.4,2259,4883,0
0,0,0,0,31,1,2,1,2,2,0,0,2,2,0,0,2,104.35,2786,5320,0
0,0,1,1,14,1,2,0,0,2,0,2,2,2,0,0,1,80.45,266,5772,0
0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.35,5314,5378,0
1,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,2,19.9,4276,4134,0
1,0,0,0,18,1,0,0,2,0,2,2,2,0,0,1,2,68.35,545,5993,0
1,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,79.1,4612,5872,0
1,1,1,1,28,1,2,0,0,0,0,0,0,0,1,1,2,51.0,691,5195,0
0,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,1,80.55,1453,5346,0
1,0,1,1,17,1,2,0,0,2,2,2,0,0,0,1,3,66.7,148,2814,0
1,0,0,0,56,1,2,1,2,2,0,0,0,0,0,1,2,86.4,4177,4449,0
0,0,1,0,60,0,1,0,2,2,2,0,0,2,1,0,2,50.05,2518,5493,0
0,0,0,0,33,1,2,2,1,1,1,1,1,1,2,0,1,25.7,6117,3378,0
0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,3,83.4,6132,5960,0
1,0,1,0,63,1,2,1,2,0,0,2,0,0,2,1,1,84.65,4478,4604,0
0,0,0,0,55,1,0,0,0,2,2,0,0,2,2,1,3,64.75,3126,4634,0
0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,100.15,5288,4915,0
1,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1002,4530,0
0,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,1,113.0,6007,4588,0
0,0,1,1,36,0,1,0,2,0,2,2,0,0,2,0,1,40.65,983,2564,0
1,0,0,0,22,1,0,1,0,2,2,2,0,2,0,1,0,94.95,1762,4242,0
0,1,0,0,5,1,0,0,2,2,0,2,0,0,0,0,1,59.9,2478,3662,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.8,1490,3129,0
1,0,0,0,56,1,0,0,0,2,2,2,2,2,2,1,1,81.8,3861,4399,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,3,20.0,3416,2237,0
1,0,0,0,35,1,2,0,2,0,2,0,0,0,0,1,2,59.6,1725,2187,0
0,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,1,25.0,1037,5538,0
0,0,0,0,15,1,2,1,2,0,2,0,0,0,0,1,1,84.35,556,3314,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,3,55.55,4565,2207,0
0,0,1,1,70,1,0,0,2,0,0,2,2,2,2,0,1,75.35,4519,6477,0
0,0,0,0,39,1,0,0,0,0,0,2,0,2,1,0,2,59.3,1840,5843,0
0,0,0,0,29,1,2,0,2,0,0,0,0,2,0,1,2,66.1,1514,5590,0
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,3,18.8,2206,5751,0
0,0,0,0,61,1,2,0,2,0,2,2,2,2,2,0,1,86.45,4342,4471,0
1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,5319,4929,0
0,0,0,0,66,0,1,0,2,2,2,2,0,0,2,1,3,47.4,2759,6435,0
0,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,1,109.15,5240,5186,0
1,0,1,1,62,1,2,1,2,2,0,0,2,0,1,1,1,94.95,4776,4262,0
1,1,1,0,33,1,0,1,2,2,0,2,0,2,1,1,2,93.55,2655,4414,0
1,0,0,1,66,1,0,0,0,2,2,2,2,2,2,1,1,79.5,4351,4285,0
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,0,1,115.05,6182,5905,0
0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,4238,6492,0
1,0,0,0,63,1,2,1,0,2,0,2,2,2,0,0,2,105.4,5325,4551,0
1,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,0,20.1,4654,3428,0
0,1,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,6346,3460,0
1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.7,6125,5320,0
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.35,5029,4840,0
1,0,0,0,30,1,0,2,1,1,1,1,1,1,1,0,3,19.7,5065,3302,0
1,0,1,1,71,1,0,0,2,2,2,2,2,2,2,0,0,85.45,4933,5394,0
1,0,1,0,46,0,1,0,2,0,2,2,0,0,2,0,1,40.4,1403,2519,0
1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,105.2,5707,6247,0
0,0,1,0,72,1,2,1,2,2,2,0,2,0,2,0,0,100.65,5687,6380,0
1,0,0,0,28,1,0,1,0,0,2,2,0,2,0,0,2,91.0,2274,2448,0
0,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.75,6122,5098,0
0,0,0,0,7,1,0,0,2,0,0,0,0,2,1,1,2,59.1,3182,4770,0
0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,2,49.8,94,4667,0
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.3,762,4722,0
1,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,19.65,1189,4535,0
1,0,1,0,52,1,2,0,2,2,2,2,0,2,1,1,1,81.4,3701,4628,0
0,0,0,0,68,0,1,0,2,0,2,2,0,0,2,0,3,38.9,2358,5278,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,87.95,5132,4278,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.85,4303,3300,0
0,1,0,0,34,1,2,1,0,2,0,2,2,0,0,1,2,96.35,2775,5425,0
0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,2,24.15,6072,5097,0
0,0,1,1,61,1,0,2,1,1,1,1,1,1,1,0,1,19.1,273,4376,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,3734,2785,0
0,0,1,1,53,1,0,0,0,0,2,0,0,2,1,0,1,60.6,2860,4854,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.65,1462,5613,0
1,1,1,0,41,0,1,0,0,2,2,0,2,2,0,1,2,53.95,1851,3920,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.4,4072,3071,0
1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,3,29.35,1775,5369,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1615,2184,0
0,0,0,0,54,1,2,1,0,0,2,2,0,2,2,1,0,95.1,4284,4825,0
1,0,0,0,41,1,2,2,1,1,1,1,1,1,0,1,0,25.25,6522,3461,0
0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,6169,5842,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,0,92.65,5338,6342,0
1,0,0,0,62,0,1,0,2,2,2,2,0,0,2,1,0,43.7,2264,5254,0
0,1,1,1,56,1,0,0,2,0,0,2,2,2,2,1,1,72.6,3484,6357,0
1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,5004,4735,0
1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,0,1,20.5,3441,5654,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,1,0,0,19.95,447,4803,0
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,24.5,3908,5786,0
1,0,0,1,27,1,0,2,1,1,1,1,1,1,2,0,3,20.6,4789,2924,0
0,0,0,0,25,0,1,0,2,2,2,0,2,2,1,0,2,61.05,978,3695,0
1,0,0,0,49,1,2,1,0,2,0,2,2,2,1,1,0,106.65,4340,5154,0
0,0,0,0,63,1,2,1,2,2,2,0,2,2,0,0,1,108.25,5365,5331,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.4,6422,4929,0
0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,3,55.3,4562,2849,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.25,1705,4032,0
1,1,0,0,52,1,2,1,0,0,0,0,0,0,0,1,0,72.95,3277,4368,0
0,1,1,0,60,1,2,1,0,2,0,0,0,2,0,0,2,89.45,4427,4340,0
1,0,0,0,64,1,2,1,0,0,2,2,2,2,1,1,1,104.65,5432,6443,0
0,0,1,1,43,1,0,0,2,0,2,0,2,2,2,0,0,75.2,2833,3976,0
0,0,1,0,61,1,2,1,0,0,0,2,2,2,1,0,0,101.15,5148,5177,0
1,0,0,0,66,1,2,0,2,2,2,2,0,0,2,0,0,68.75,3772,5454,0
1,0,1,0,67,1,0,1,2,2,2,2,2,2,2,1,2,111.05,5679,6103,0
0,0,1,0,42,1,0,1,0,0,2,2,2,2,2,1,1,99.0,3529,4545,0
0,0,1,1,31,1,0,2,1,1,1,1,1,1,2,0,3,21.0,5485,5225,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1172,5873,0
1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,2392,3997,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,3,19.45,5443,2787,0
0,0,1,1,19,0,1,0,0,0,0,0,0,0,0,1,3,24.85,3691,2958,0
1,0,0,0,3,0,1,0,2,0,2,2,0,0,0,0,3,41.35,135,5534,0
1,0,1,0,46,1,0,2,1,1,1,1,1,1,0,0,2,19.6,6215,5092,0
0,0,1,1,69,1,2,1,2,0,2,0,0,0,1,0,0,84.45,4814,5629,0
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.25,178,5064,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,19.65,1487,3625,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,1,1,20.65,4877,2194,0
1,0,0,0,25,1,0,1,0,0,2,2,2,2,2,0,0,99.3,2174,3847,0
1,0,1,1,64,1,0,1,2,2,0,0,0,0,0,0,2,81.05,4321,5168,0
1,0,1,1,30,1,2,0,2,2,2,2,0,0,0,0,2,67.6,1627,4104,0
1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,6402,4599,0
0,0,1,0,64,1,2,1,2,2,2,2,2,2,1,1,2,115.0,5711,5189,0
0,0,0,1,46,1,2,1,0,0,2,2,0,0,0,1,0,84.8,3384,5756,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,2251,3423,0
0,0,1,1,13,1,0,0,2,0,2,0,0,2,0,1,3,63.15,6084,5916,0
0,0,1,1,67,1,2,0,2,2,0,2,2,0,2,0,1,74.0,4109,4188,0
1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,29.1,5425,4636,0
1,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,3,50.05,2489,3929,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,2,20.0,1413,2706,0
0,0,0,0,13,1,0,1,0,2,0,0,0,0,1,1,3,74.65,6476,4172,0
1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,2298,3410,0
1,0,1,1,38,1,2,0,2,0,2,2,2,2,2,1,0,85.4,2860,5292,0
0,0,1,0,43,1,2,1,2,2,0,0,0,2,0,1,2,94.1,3496,4392,0
0,0,0,0,25,1,2,1,0,2,2,2,2,2,2,0,2,108.9,2436,4398,0
1,0,0,1,27,1,0,0,2,2,0,0,0,0,1,0,3,56.2,1018,5978,0
1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,3,26.1,1417,5475,0
1,0,0,1,71,1,2,1,2,2,0,0,0,0,1,1,1,85.45,4931,4777,0
0,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,1,88.95,1698,5557,0
1,0,0,0,57,1,0,0,2,0,2,0,2,2,2,1,0,74.35,3673,5548,0
0,0,0,0,15,1,0,0,0,2,0,0,0,0,0,0,2,48.85,5697,5584,0
1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,2915,2333,0
0,0,0,0,28,1,0,0,2,2,0,0,0,0,0,0,2,56.05,945,4468,0
0,0,1,0,55,1,2,1,2,0,0,0,2,0,0,1,0,89.8,4198,5875,0
1,0,0,1,55,1,0,2,1,1,1,1,1,1,1,0,0,19.1,8,4391,0
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,3758,2522,0
0,0,1,1,62,1,2,1,0,2,0,2,2,2,1,1,1,106.05,5321,6361,0
0,0,0,0,43,1,0,2,1,1,1,1,1,1,2,1,0,19.65,5905,3678,0
0,0,1,0,60,1,0,0,2,2,0,2,0,0,2,0,0,59.85,3020,4029,0
1,0,1,0,58,1,2,0,2,2,2,0,2,2,2,1,2,86.1,4132,5666,0
1,0,0,1,7,1,0,2,1,1,1,1,1,1,1,0,3,19.45,655,5084,0
1,0,1,1,2,1,0,1,2,0,0,0,2,2,0,0,2,97.1,1396,5745,0
1,1,0,0,37,0,1,0,0,2,2,0,0,0,0,0,2,36.65,577,2494,0
0,1,1,1,65,1,2,1,0,0,2,2,2,2,1,1,0,103.9,5355,5669,0
0,0,1,1,39,1,0,2,1,1,1,1,1,1,2,0,3,19.75,5812,3944,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1143,6042,0
0,0,1,1,62,0,1,0,2,2,0,2,2,0,2,0,0,48.7,2605,5453,0
0,0,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,109.55,6086,6452,0
0,0,1,0,41,1,0,2,1,1,1,1,1,1,2,0,1,20.65,6276,5062,0
0,0,0,0,4,1,0,0,2,2,0,0,0,0,0,0,2,55.2,1827,4042,0
1,0,0,0,53,1,2,2,1,1,1,1,1,1,1,0,0,24.05,555,4865,0
1,0,1,0,39,1,0,2,1,1,1,1,1,1,2,1,0,20.45,5976,2165,0
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,0,3,19.25,434,4538,0
1,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,2,26.35,3247,2723,0
0,0,1,0,13,1,0,0,0,0,0,0,0,0,1,0,2,43.8,4856,4369,0
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,4226,4014,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,20.45,1615,5925,0
1,0,0,0,60,1,0,0,2,2,2,0,0,0,2,0,2,61.4,3142,6209,0
1,0,1,0,40,1,2,0,0,2,0,2,2,0,1,0,1,70.75,2526,5507,0
0,0,0,0,66,1,0,0,2,2,2,0,0,0,2,1,0,61.15,3435,5133,0
1,0,1,1,42,1,0,2,1,1,1,1,1,1,1,0,3,20.25,6224,4439,0
0,1,0,0,66,1,2,0,2,2,0,2,0,0,1,1,1,63.85,3567,4657,0
1,0,0,0,49,1,2,1,0,2,0,0,2,2,0,0,2,98.7,4174,6148,0
0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,20.0,6062,5913,0
0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.3,5879,4180,0
0,0,1,1,23,1,0,1,2,2,0,2,0,0,0,0,3,84.4,1537,2177,0
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,25.1,5973,2013,0
0,0,0,0,4,0,1,0,2,0,2,2,0,2,0,0,3,48.25,1651,2682,0
0,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.85,139,5432,0
0,0,0,0,11,1,0,1,0,2,2,2,0,2,0,1,2,94.2,6530,2405,0
0,0,1,0,2,1,0,0,2,0,0,0,0,2,0,1,3,62.15,248,5766,0
0,0,1,0,26,1,2,1,0,2,0,0,0,0,0,0,0,79.3,1644,5168,0
1,0,1,1,24,1,0,0,2,0,2,0,0,0,1,1,1,56.25,841,3607,0
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.3,2111,4177,0
1,1,1,0,60,1,2,1,0,0,0,2,2,2,0,1,2,99.0,4926,4763,0
0,0,1,1,64,1,2,0,2,2,2,2,2,2,2,1,3,90.6,4796,5240,0
1,0,1,0,66,1,0,0,2,2,2,2,2,2,2,1,0,85.9,4630,5137,0
0,0,0,0,60,1,2,1,0,0,2,0,0,0,1,1,0,79.2,4035,5687,0
1,0,1,1,17,1,2,0,2,0,2,0,2,0,1,1,0,70.35,372,2704,0
1,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,19.35,6260,3433,0
1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,50.15,4226,3043,0
0,0,1,1,47,1,0,0,0,2,0,2,0,2,2,0,0,63.8,2603,5144,0
0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,20.55,2179,4907,0
1,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,88.55,5099,4097,0
1,1,0,0,67,1,2,1,0,0,2,0,2,2,0,1,1,101.4,5402,5269,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.6,3744,4864,0
1,0,0,0,4,1,0,0,0,2,0,2,2,0,0,1,0,63.75,1894,2624,0
0,0,1,1,66,1,2,1,2,2,2,0,2,2,2,0,0,109.25,5559,5865,0
0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,35,4807,0
0,0,0,0,24,1,0,2,1,1,1,1,1,1,1,0,1,20.45,4409,4690,0
1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,1764,3178,0
1,0,1,0,57,1,2,1,0,0,2,2,2,2,2,0,2,107.95,4890,4687,0
0,0,1,1,42,1,2,2,1,1,1,1,1,1,2,0,2,22.95,33,4650,0
0,0,1,0,64,1,0,2,1,1,1,1,1,1,2,0,1,19.45,414,5113,0
1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,3302,4431,0
1,0,1,0,22,1,0,1,0,0,2,0,2,0,0,1,0,87.0,1416,5233,0
1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,85,2968,0
0,0,1,0,31,1,0,0,2,0,0,2,0,2,1,1,2,64.0,1512,5191,0
0,0,0,0,11,1,0,0,0,0,0,0,2,2,0,1,2,64.9,5606,2775,0
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1181,5434,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,90.15,5326,4606,0
1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,5926,5896,0
0,0,0,0,60,1,0,1,2,0,2,2,2,2,0,1,0,104.95,5059,5926,0
1,0,1,1,58,0,1,0,2,2,2,0,2,0,1,0,3,50.0,2522,4704,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1615,2664,0
0,0,1,0,37,1,0,2,1,1,1,1,1,1,1,1,0,19.85,5610,5707,0
1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,2183,2252,0
1,0,0,0,43,1,2,2,1,1,1,1,1,1,2,0,0,26.45,212,3881,0
0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,3016,3909,0
1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,53.95,3328,4094,0
0,0,1,1,72,1,2,1,2,2,0,0,2,0,2,1,2,95.1,5406,5584,0
0,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,2,74.1,3830,4716,0
1,0,1,1,12,0,1,0,0,2,0,2,0,0,0,0,3,35.5,3675,2562,0
0,0,1,0,21,1,0,1,0,0,2,2,0,0,1,0,2,79.2,1258,4900,0
0,0,1,1,6,1,0,0,0,0,0,2,0,0,0,1,3,48.8,2566,4538,0
0,0,0,0,43,1,0,0,0,2,0,2,0,0,1,0,2,55.45,2096,3350,0
0,0,1,1,35,1,2,2,1,1,1,1,1,1,2,1,1,25.4,6438,5070,0
1,1,1,0,32,1,2,1,0,2,2,0,0,2,0,1,2,93.5,2568,5804,0
1,0,0,0,52,0,1,0,2,2,2,2,2,2,2,0,1,63.9,2894,5380,0
1,0,0,0,32,1,0,0,0,0,0,0,2,2,1,1,0,64.85,1640,4895,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,63.8,3963,6107,0
1,0,0,0,51,0,1,0,2,0,0,2,0,2,0,1,1,44.45,1796,6087,0
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.95,557,6492,0
1,1,1,0,8,0,1,0,0,2,2,0,0,2,0,1,3,43.35,3198,2560,0
1,0,1,0,49,0,1,0,0,2,0,0,2,2,2,0,1,49.65,2054,4283,0
0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,85.1,5023,4147,0
1,0,0,0,54,1,0,1,2,0,2,0,2,0,0,0,3,89.8,3947,4980,0
0,0,1,1,50,1,0,1,0,0,2,2,2,2,1,0,3,103.05,4331,5905,0
0,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,2,116.0,6093,4216,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.9,5454,3358,0
1,0,1,1,68,1,0,1,2,2,0,2,0,2,2,0,0,95.1,5304,5748,0
1,0,0,1,40,0,1,0,2,2,0,2,0,0,1,0,3,40.25,1012,4288,0
1,0,1,1,31,1,2,2,1,1,1,1,1,1,2,0,3,25.75,5801,5472,0
0,1,0,1,33,1,2,1,0,2,2,0,2,2,0,1,0,105.35,2998,4738,0
1,1,1,0,55,1,2,1,0,2,2,2,2,2,2,1,2,113.6,5083,5754,0
1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1149,5440,0
0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,1583,3713,0
1,0,1,0,71,1,0,0,2,2,2,2,2,2,2,1,0,86.1,4942,6286,0
1,0,0,0,40,1,2,1,0,2,2,0,2,2,0,1,3,102.65,3497,3655,0
0,0,1,1,64,1,2,1,0,2,2,0,0,2,1,1,2,92.85,4899,5206,0
1,0,1,0,53,1,2,1,0,2,0,2,0,2,1,0,0,97.75,4274,4488,0
1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,5584,4256,0
1,0,0,0,46,1,0,2,1,1,1,1,1,1,2,0,2,19.95,6338,4006,0
1,0,0,0,40,1,2,2,1,1,1,1,1,1,2,1,3,24.6,6495,2601,0
1,0,0,0,12,0,1,0,2,2,0,2,2,0,0,1,0,50.95,4947,2716,0
1,0,0,0,9,1,0,1,2,0,0,0,0,0,0,0,2,75.6,5274,4990,0
0,0,1,1,51,1,2,1,0,0,0,2,0,0,0,1,2,80.75,3510,6032,0
1,0,1,1,49,1,0,1,0,2,2,0,2,0,0,1,1,90.4,3808,5804,0
0,0,0,0,56,1,0,0,2,0,2,2,0,0,1,1,1,60.25,2854,4835,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,20.2,4566,4267,0
1,0,1,0,20,1,0,0,2,0,0,2,0,2,1,1,3,64.15,504,5969,0
0,0,1,1,26,1,0,2,1,1,1,1,1,1,0,1,1,20.25,4182,5158,0
1,0,0,0,51,1,0,1,0,2,2,0,2,2,0,1,2,99.0,4268,5787,0
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,3,80.3,2817,3132,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.55,1485,5537,0
1,0,1,1,27,1,2,1,2,2,0,2,2,0,0,0,2,100.75,2421,3160,0
1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,5201,5385,0
0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,6360,5854,0
1,0,1,0,24,1,2,0,2,0,0,2,0,0,1,1,2,58.35,633,5428,0
0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,5331,2056,0
1,0,1,0,59,1,2,1,2,2,2,2,2,2,2,0,2,113.75,5241,6251,0
1,0,0,0,3,1,0,1,0,2,2,0,0,2,0,0,2,90.4,2331,5625,0
0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,5688,6087,0
0,0,1,1,59,1,2,0,2,2,2,2,2,2,2,0,1,90.3,4350,4617,0
1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,3798,6412,0
1,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,3,60.65,1567,2111,0
1,0,0,1,19,1,2,2,1,1,1,1,1,1,0,1,1,24.1,3726,2378,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,1484,3753,0
1,0,0,0,24,1,0,1,0,2,2,2,0,0,0,1,2,85.95,1737,5421,0
1,1,0,0,57,1,0,0,0,0,2,2,0,0,1,1,2,53.5,2638,5521,0
0,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1437,4118,0
1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,0,0,20.5,799,4416,0
1,0,1,1,52,1,0,2,1,1,1,1,1,1,1,1,1,20.85,142,4886,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5188,4444,0
0,0,1,0,26,1,2,2,1,1,1,1,1,1,1,0,3,26.0,5398,2244,0
0,0,0,0,35,1,2,1,2,2,2,2,2,2,2,1,3,113.2,3352,5723,0
0,0,1,1,55,1,0,1,0,0,0,0,0,0,2,1,1,69.05,3288,4318,0
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,5318,3700,0
